8.8423 	EXP 	window1: blendMode = 'avg'
8.8588 	EXP 	window1: blendMode = 'avg'
8.8591 	EXP 	window1: blendMode = 'avg'
8.8593 	EXP 	window1: blendMode = 'avg'
8.8757 	EXP 	window1: blendMode = 'avg'
8.8759 	EXP 	window1: blendMode = 'avg'
8.8761 	EXP 	window1: blendMode = 'avg'
8.8929 	DATA 	Keypress: right
8.8944 	EXP 	window1: blendMode = 'avg'
8.9081 	EXP 	text: autoDraw = False
8.9081 	EXP 	text2: autoDraw = False
8.9081 	EXP 	text3: autoDraw = False
8.9081 	EXP 	text_precross: autoDraw = True
8.9090 	EXP 	window1: blendMode = 'avg'
8.9254 	EXP 	window1: blendMode = 'avg'
8.9422 	EXP 	window1: blendMode = 'avg'
8.9588 	EXP 	window1: blendMode = 'avg'
8.9757 	EXP 	window1: blendMode = 'avg'
8.9920 	EXP 	window1: blendMode = 'avg'
9.0089 	EXP 	window1: blendMode = 'avg'
9.0254 	EXP 	window1: blendMode = 'avg'
9.0416 	EXP 	window1: blendMode = 'avg'
9.0584 	EXP 	window1: blendMode = 'avg'
9.0757 	EXP 	window1: blendMode = 'avg'
9.0923 	EXP 	window1: blendMode = 'avg'
9.1090 	EXP 	window1: blendMode = 'avg'
9.1253 	EXP 	window1: blendMode = 'avg'
9.1422 	EXP 	window1: blendMode = 'avg'
9.1588 	EXP 	window1: blendMode = 'avg'
9.1753 	EXP 	window1: blendMode = 'avg'
9.1920 	EXP 	window1: blendMode = 'avg'
9.2088 	EXP 	window1: blendMode = 'avg'
9.2254 	EXP 	window1: blendMode = 'avg'
9.2423 	EXP 	window1: blendMode = 'avg'
9.2587 	EXP 	window1: blendMode = 'avg'
9.2754 	EXP 	window1: blendMode = 'avg'
9.2930 	EXP 	window1: blendMode = 'avg'
9.3092 	EXP 	window1: blendMode = 'avg'
9.3256 	EXP 	window1: blendMode = 'avg'
9.3421 	EXP 	window1: blendMode = 'avg'
9.3587 	EXP 	window1: blendMode = 'avg'
9.3756 	EXP 	window1: blendMode = 'avg'
9.3920 	EXP 	window1: blendMode = 'avg'
9.4088 	EXP 	window1: blendMode = 'avg'
9.4254 	EXP 	window1: blendMode = 'avg'
9.4423 	EXP 	window1: blendMode = 'avg'
9.4587 	EXP 	window1: blendMode = 'avg'
9.4751 	EXP 	window1: blendMode = 'avg'
9.4916 	EXP 	window1: blendMode = 'avg'
9.5091 	EXP 	window1: blendMode = 'avg'
9.5254 	EXP 	window1: blendMode = 'avg'
9.5423 	EXP 	window1: blendMode = 'avg'
9.5587 	EXP 	window1: blendMode = 'avg'
9.5755 	EXP 	window1: blendMode = 'avg'
9.5923 	EXP 	window1: blendMode = 'avg'
9.6089 	EXP 	window1: blendMode = 'avg'
9.6253 	EXP 	window1: blendMode = 'avg'
9.6420 	EXP 	window1: blendMode = 'avg'
9.6586 	EXP 	window1: blendMode = 'avg'
9.6755 	EXP 	window1: blendMode = 'avg'
9.6921 	EXP 	window1: blendMode = 'avg'
9.7090 	EXP 	window1: blendMode = 'avg'
9.7254 	EXP 	window1: blendMode = 'avg'
9.7422 	EXP 	window1: blendMode = 'avg'
9.7588 	EXP 	window1: blendMode = 'avg'
9.7753 	EXP 	window1: blendMode = 'avg'
9.7919 	EXP 	window1: blendMode = 'avg'
9.8088 	EXP 	window1: blendMode = 'avg'
9.8253 	EXP 	window1: blendMode = 'avg'
9.8421 	EXP 	window1: blendMode = 'avg'
9.8588 	EXP 	window1: blendMode = 'avg'
9.8757 	EXP 	window1: blendMode = 'avg'
9.9891 	DATA 	Arduino pulse up
9.9894 	EXP 	window1: recordFrameIntervals = False
10.0079 	EXP 	text_precross: autoDraw = False
10.0079 	EXP 	text_precross: autoDraw = False
10.0079 	EXP 	image: size = array([ 2.08333333,  1.58444444])
10.0079 	EXP 	image: image = u'images2016/AE1S0W0R.png'
10.0079 	EXP 	image: autoDraw = True
10.0085 	EXP 	window1: recordFrameIntervals = False
11.4081 	EXP 	image: autoDraw = False
11.4095 	EXP 	window1: blendMode = 'avg'
11.4246 	EXP 	test_cross: autoDraw = True
11.4257 	EXP 	window1: blendMode = 'avg'
11.4423 	EXP 	window1: blendMode = 'avg'
11.4591 	EXP 	window1: blendMode = 'avg'
